공원명,도로명주소,주소,면적,제공기관명
기쁨,,경기도 안산시 단원구 와동 833,2686.7,경기도 안산시
복지,경기도 안산시 단원구 와동로7안길 7,경기도 안산시 단원구 와동 123,722.7,경기도 안산시
샘물,,경기도 안산시 단원구 선부동 1105,1513.3,경기도 안산시
뗏골,,경기도 안산시 단원구 선부동 980-5,839.3,경기도 안산시
나무,,경기도 안산시 단원구 원곡동 816,726.4,경기도 안산시
양지,,경기도 안산시 단원구 원곡동 836,1401.7,경기도 안산시
원곡,경기도 안산시 단원구 원선1로 10(원곡동),경기도 안산시 단원구 원곡동 850,1385.9,경기도 안산시
원포공원,,경기도 안산시 단원구 초지동 746,106920.0,경기도 안산시
한강소공원10,,경기도 김포시 운양동 1317-1,1039.0,경기도 김포시
한강소공원11,,경기도 김포시 운양동 1262-6,747.0,경기도 김포시
한강소공원12,,경기도 김포시 운양동 644-5,905.0,경기도 김포시
한강소공원13,,경기도 김포시 장기동 2039-5,1344.0,경기도 김포시
한강소공원14,,경기도 김포시 장기동 1993-1,720.0,경기도 김포시
한강소공원15,,경기도 김포시 운양동 1285-12,591.0,경기도 김포시
한강어린이1,,경기도 김포시 구래동 6878-3,2161.0,경기도 김포시
한강어린이2,,경기도 김포시 마산동 615-4,5141.0,경기도 김포시
한강어린이4,,경기도 김포시 마산동 620-1,2358.0,경기도 김포시
한강어린이5,,경기도 김포시 마산동 646-8,1541.0,경기도 김포시
한강어린이7,,경기도 김포시 마산동 662-5,2384.0,경기도 김포시
한강어린이8,,경기도 김포시 장기동 1866-4,4900.0,경기도 김포시
한강어린이9,,경기도 김포시 장기동 2085-1,7038.0,경기도 김포시
한강어린이10,,경기도 김포시 장기동 1300-10,8875.0,경기도 김포시
한강어린이11,,경기도 김포시 운양동 1326-2,2105.0,경기도 김포시
장기근린공원(장기46호),,경기도 김포시 장기동 1313,7133.0,경기도 김포시
김포소공원1-1,,경기도 김포시 사우동 98,9820.0,경기도 김포시
운양제1근린(김포40호),,경기도 김포시 운양동 산137,49021.0,경기도 김포시
운양제2근린(김포41호),,경기도 김포시 운양동 산89-1,99228.0,경기도 김포시
씨네문화공원1,,경기도 김포시 고촌읍 향산리 463-7,16820.0,경기도 김포시
고촌1관문공원,,경기도 김포시 고촌읍 신곡리 산108,47412.0,경기도 김포시
고촌2관문공원,,경기도 김포시 고촌읍 신곡리 산112-1,26350.0,경기도 김포시
파르코스체육공원,,경기도 김포시 고촌읍 신곡리 444-6,14445.0,경기도 김포시
율생체육공원,,경기도 김포시 대곶면 율생리 219-27,10926.0,경기도 김포시
고촌어린이17,,경기도 김포시 고촌읍 신곡리 1071,2320.0,경기도 김포시
장기어린이1,,경기도 김포시 장기동 1400,1500.0,경기도 김포시
갯벌,,경기도 안산시 상록구 이동 652-1,1809.9,경기도 안산시
소나무,,경기도 안산시 상록구 이동 679,1639.2,경기도 안산시
무지개,,경기도 안산시 상록구 이동 703-3,2157.0,경기도 안산시
건건동소공원,,경기도 안산시 상록구 건건동 709-1,474.0,경기도 안산시
성포주공3-1,,경기도 안산시 상록구 성포동 747-7,2993.0,경기도 안산시
성포주공3-3,,경기도 안산시 상록구 성포동 747-2,1523.0,경기도 안산시
반달공원,,경기도 안산시 상록구 건건동 992,100226.0,경기도 안산시
용담마을,,경기도 안산시 상록구 건건동 940-48,702.0,경기도 안산시
해란공원,,경기도 안산시 상록구 본오동 990-7,13017.6,경기도 안산시
원곡공원,,경기도 안산시 단원구 원곡동 산35-11,34406.0,경기도 안산시
고잔공원,,경기도 안산시 단원구 고잔동 713-2,22130.0,경기도 안산시
민속공원,,경기도 안산시 단원구 고잔동 777,36464.0,경기도 안산시
원고잔공원,,경기도 안산시 단원구 고잔동 산83,120646.0,경기도 안산시
샛터공원,,경기도 안산시 단원구 선부동 산119,136717.0,경기도 안산시
선부제1공원,,경기도 안산시 단원구 선부동 산168,65476.0,경기도 안산시
선부제2공원,,경기도 안산시 단원구 선부동 산170-1,45583.0,경기도 안산시
정지제2공원,,경기도 안산시 단원구 선부동 산90,63445.0,경기도 안산시
정지제1공원,,경기도 안산시 단원구 선부동 산90-3,57491.0,경기도 안산시
사세충렬문공원,,경기도 안산시 단원구 와동 151,14459.0,경기도 안산시
와동묘지공원,경기도 안산시 단원구 순환로 390,경기도 안산시 단원구 와동 37-2,159232.0,경기도 안산시
와동제1공원,,경기도 안산시 단원구 와동 787,89940.0,경기도 안산시
와동공원,경기도 안산시 단원구 와동공원로 109,경기도 안산시 단원구 와동 813-1,56895.0,경기도 안산시
백운공원,,경기도 안산시 단원구 원곡동 산 100-1,508683.0,경기도 안산시
전망대공원,,경기도 안산시 단원구 원시동 산37,210675.0,경기도 안산시
못골,경기도 안산시 단원구 지곡로 36,경기도 안산시 단원구 선부동 993,1985.7,경기도 안산시
당정공원,,경기도 군포시 당정동 761,25318.0,경기도 군포시
송정지구 4호 소공원,,경기도 광주시 송정동 319-4,935.7,경기도 광주시
송정지구 5호 소공원,,경기도 광주시 송정동 198-1,909.3,경기도 광주시
송정지구 6호 소공원,,경기도 광주시 송정동 206-1,1398.6,경기도 광주시
송정지구 7호 소공원,,경기도 광주시 송정동 178-1,657.0,경기도 광주시
사노동체육공원,경기도 구리시 왕숙천로 701,경기도 구리시 사노동 37-1,57479.0,경기도 구리시
인창체육공원,경기도 구리시 인창2로27번길 11,경기도 구리시 인창동 622-28,10228.0,경기도 구리시
돌섬공원,경기도 구리시 코스모스길215번길 68-20,경기도 구리시 토평동 23-50,1587.0,경기도 구리시
공원(백교2),경기도 구리시 한다리길 28,경기도 구리시 교문동 667-4,1210.0,경기도 구리시
공원(아치울2),경기도 구리시 아치울길 33,경기도 구리시 아천동 353-10,1523.0,경기도 구리시
왕산내뜰어린이공원,경기도 구리시 수택동 889-3,경기도 구리시 수택동 560,1903.0,경기도 구리시
포스코공원,경기도 구리시 인창2로 14,경기도 구리시 인창동 713-2,2358.0,경기도 구리시
덕고개공원,경기도 구리시 체육관로153번길 58,경기도 구리시 교문동 220,1651.0,경기도 구리시
가능골공원,경기도 구리시 안골로7번길 21,경기도 구리시 교문동 750,1557.0,경기도 구리시
호수공원,경기도 구리시 장자대로1번길 82-12,경기도 구리시 교문동 799,1483.0,경기도 구리시
금호어울림공원,경기도 구리시 아차산로487번길 39,경기도 구리시 교문동 358-11,3907.0,경기도 구리시
샛다리공원,경기도 구리시 아차산로405번길 49,경기도 구리시 교문동 418-2,4995.0,경기도 구리시
옥밭굴공원,경기도 구리시 원수택로 41,경기도 구리시 수택동 436,1653.0,경기도 구리시
서가산공원,경기도 구리시 원수택로64번길 78,경기도 구리시 수택동 477,1657.0,경기도 구리시
옥천공원,경기도 구리시 원수택로 25,경기도 구리시 수택동 437-20,1653.0,경기도 구리시
새말공원,경기도 구리시 이문안로83번길 16-6,경기도 구리시 수택동 449,1656.0,경기도 구리시
새마을공원,경기도 구리시 이문안로147번길 21,경기도 구리시 수택동 684-14,1500.0,경기도 구리시
부양공원,경기도 구리시 체육관로74번길 62,경기도 구리시 수택동 854-1,13430.0,경기도 구리시
아름마을어린이공원,경기도 구리시 동구릉로53번길 147,경기도 구리시 인창동 651-36,5407.0,경기도 구리시
안말공원,경기도 구리시 갈매중앙로55번길 56-15,경기도 구리시 갈매동 613,1500.0,경기도 구리시
주공6단지공원,경기도 구리시 건원대로34번길 77,경기도 구리시 인창동 668-3,1956.0,경기도 구리시
아름공원,경기도 구리시 동구릉로85번길 76,경기도 구리시 인창동 491,1637.0,경기도 구리시
건영공원,경기도 구리시 동구릉로 151,경기도 구리시 인창동 474-1,1500.0,경기도 구리시
섬말공원,,"경기도 구리시 갈매동 641, 652",16046.0,경기도 구리시
도당공원,경기도 구리시 갈매순환로 72,경기도 구리시 갈매동 660,26625.0,경기도 구리시
마골공원,,경기도 구리시 갈매동 663,31887.0,경기도 구리시
교문동 체육공원,경기도 구리시 체육관로 131,경기도 구리시 교문동 3-2번지,26998.0,경기도 구리시
동구하늘공원,경기도 구리시 건원대로76번길 127,경기도 구리시 인창동 669-1,949.8,경기도 구리시
늘푸른공원,경기도 구리시 건원대로34번길 76,경기도 구리시 인창동 674-2,10000.0,경기도 구리시
장자못공원,,경기도 구리시 교문동 593-1,237255.0,경기도 구리시
소공원(돌섬),경기도 구리시 코스모스길215번길 68-23,경기도 구리시 토평동 23-45,302.0,경기도 구리시
소공원(교문3),경기도 구리시 아차산로 477,경기도 구리시 교문동 358-9,1335.0,경기도 구리시
소공원(인창3),경기도 구리시 인창2로 7,경기도 구리시 인창동 714-2,1069.0,경기도 구리시
갈매천공원,,경기도 구리시 갈매동 592 일원,50338.0,경기도 구리시
안골공원,,경기도 구리시 교문동 728,1524.0,경기도 구리시
수누피공원,경기도 구리시 원수택로32번길 95-15,경기도 구리시 수택동 626-4,2857.0,경기도 구리시
원일공원,경기도 구리시 동구릉로148번길 24-2,경기도 구리시 인창동 693,1821.0,경기도 구리시
삼호공원,경기도 구리시 응달말로40번길 47,경기도 구리시 인창동 595,1500.0,경기도 구리시
새싹공원,경기도 구리시 장자대로 153-13,경기도 구리시 토평동 957,2392.0,경기도 구리시
주공1단지,경기도 구리시 건원대로 92,경기도 구리시 인창동 663-3,2905.0,경기도 구리시
삼보1공원,경기도 구리시 건원대로76번길 36,경기도 구리시 인창동 665-2,1592.0,경기도 구리시
주공2단지1공원,경기도 구리시 건원대로76번길 52,경기도 구리시 인창동 664-2,1741.0,경기도 구리시
주공2단지2공원,경기도 구리시 건원대로76번길 85,경기도 구리시 인창동 664-4,1845.0,경기도 구리시
삼보2공원,경기도 구리시 건원대로 56,경기도 구리시 인창동 665-3,1730.0,경기도 구리시
주공4단지1공원,경기도 구리시 건원대로76번길 68,경기도 구리시 인창동 666-4,1585.0,경기도 구리시
주공4단지2공원,경기도 구리시 건원대로76번길 132,경기도 구리시 인창동 666-5,1506.0,경기도 구리시
민벌공원,경기도 구리시 검배로 164,경기도 구리시 토평동 1010,1553.0,경기도 구리시
개맥이공원,경기도 구리시 검배로120번길 21-28,경기도 구리시 토평동 1004,3128.0,경기도 구리시
오성공원,경기도 구리시 벌말로147번길 15-18,경기도 구리시 토평동 983,2111.0,경기도 구리시
금호공원,경기도 구리시 장자호수길 39,경기도 구리시 교문동 822,2321.0,경기도 구리시
삼환공원,경기도 구리시 건원대로34번길 67,경기도 구리시 인창동 667-2,1530.0,경기도 구리시
탑골공원,경기도 구리시 갈매중앙로 165-14,경기도 구리시 갈매동 536,1507.0,경기도 구리시
다산지금 어린이공원 2호,,경기도 남양주시 다산동 6171-1,2921.0,경기도 남양주시
다산지금 어린이공원 4호,,경기도 남양주시 가운동 산 36,3196.0,경기도 남양주시
다산지금 어린이공원 5호,,경기도 남양주시 다산동 6236-1,4768.0,경기도 남양주시
다산진건 어린이공원 6호,,경기도 남양주시 다산동 6093,2363.0,경기도 남양주시
체육공원 2호,경기도 남양주시 다산중앙로146번길 83,경기도 남양주시 다산동 6033,13044.0,경기도 남양주시
장승다담공원,경기도 남양주시 진접읍 금강로 1554-11,경기도 남양주시 진접읍 장현리 45-47,13422.0,경기도 남양주시
녹촌제1호소공원,경기도 남양주시 화도읍 경춘보학1길 7,,1228.0,경기도 남양주시
녹촌제1호어린이공원,,경기도 남양주시 화도읍 녹촌리 556-1,3125.0,경기도 남양주시
능내공원,경기도 남양주시 조안면 다산로 566-5,경기도 남양주시 조안면 능내리 131-1,9344.0,경기도 남양주시
월산리4지구소공원,,경기도 남양주시 화도읍 월산리 1527-4,190.0,경기도 남양주시
다산지금 소공원 4호,,경기도 남양주시 가운동 421,9164.0,경기도 남양주시
다산진건 어린이공원 7호,,경기도 남양주시 다산동 6154,2907.0,경기도 남양주시
도뮤토아파트어린이공원,,경기도 남양주시 화도읍 창현리 778-3,2810.0,경기도 남양주시
문화공원/1,,경기도 남양주시 다산동 3207-3,21501.0,경기도 남양주시
경성큰마을소공원,,경기도 남양주시 화도읍 묵현리 604-14(604-15),4004.0,경기도 남양주시
홍유릉역사공원,경기도 남양주시 홍유릉로 352-1,경기도 남양주시 금곡동 434-3 일원,1233657.0,경기도 남양주시
소공원/1,경기도 남양주시 별내면 청학로중앙길 60,경기도 남양주시 별내면 청학리 177-3,3240.0,경기도 남양주시
체육공원,,경기도 남양주시 평내동 598,10010.0,경기도 남양주시
인창중앙공원,경기도 구리시 동구릉로66번길 29,경기도 구리시 인창동 309-2 일원,78093.0,경기도 구리시
체육관근린공원,,경기도 구리시 교문동 산61-1,26094.0,경기도 구리시
장자호수공원,경기도 구리시 장자호수길 105,경기도 구리시 수택동 878,45180.0,경기도 구리시
검배공원,,경기도 구리시 수택동 산2-27,39861.0,경기도 구리시
토평공원,경기도 구리시 벌말로 130-29,경기도 구리시 토평동 990-1,15747.9,경기도 구리시
협동공원,,"경기도 구리시 갈매동 551, 555",71426.8,경기도 구리시
